,1.10_722182
385,112.05434
386,119.186
387,104.270096
388,113.4016
389,112.25214
390,116.0091
391,113.74787
392,115.82654
393,112.55368
394,107.97444
395,115.76995
396,118.614105
397,115.652176
398,114.84923
399,115.28542
400,112.60086
401,112.35095
402,115.58925
403,113.941666
404,122.91462
405,111.723335
406,111.978264
407,105.73214
408,119.25587
409,118.60021
410,122.939514
411,128.0729
412,123.5666
413,120.89617
414,119.67886
415,116.727
416,119.6
417,127.425285
418,114.37963
419,120.29497
420,114.625
421,119.115425
422,118.83834
423,117.898865
424,123.28796
425,115.06225
426,120.36306
427,117.45047
428,117.566734
429,121.111946
430,118.19107
431,120.27533
432,117.067215
433,116.152435
434,128.23367
435,126.18503
436,118.00322
437,123.3389
438,131.51717
439,121.06361
440,112.35961
441,132.36739
442,118.569595
443,122.48059
444,119.3391
445,130.79979
446,128.30098
447,132.64552
448,135.14803
449,124.84332
450,131.34056
451,118.57083
452,120.32346
453,122.97756
454,135.84924
455,129.68704
456,125.60043
457,120.32139
458,129.10808
459,133.65985
460,120.60421
461,142.97272
462,127.19498
463,129.71562
464,115.961334
465,139.33543
466,113.10649
467,119.6037
468,132.77007
469,134.16098
470,130.22537
471,135.28798
472,120.29468
473,135.47336
474,125.7376
475,133.74338
476,135.29625
477,134.47978
478,125.20935
479,131.37938
480,132.95671
481,145.38799
482,136.9783
483,125.44913
484,132.99692
485,128.77367
486,131.37386
487,136.36792
488,123.45757
489,142.52563
490,124.90842
491,135.08592
492,135.55533
493,141.17876
494,130.91188
495,132.97423
496,137.4796
497,125.461235
498,135.57469
499,134.63019
500,145.1819
501,126.967575
502,130.694
503,135.22934
504,149.87106
505,136.09906
506,141.86546
507,148.34644
508,126.068436
509,142.12236
510,144.474
511,133.75284
512,143.81012
513,144.0612
514,137.20041
515,135.20486
516,134.82382
517,133.51555
518,139.25557
519,143.15924
520,133.7037
521,131.19795
522,139.48305
523,142.81573
524,136.14285
525,145.72847
526,138.13716
527,145.24277
528,152.94002
529,137.5998
530,140.11382
531,151.16849
532,140.79074
533,138.89743
534,142.24074
535,139.96507
536,142.86415
537,137.12321
538,142.50679
539,138.44377
540,145.05118
541,150.78151
542,147.73766
543,129.70404
544,132.98933
545,139.15796
546,141.81828
547,139.64848
548,143.94469
549,147.33401
550,136.6606
551,137.09938
552,138.57066
553,143.44946
554,155.40335
555,149.34894
556,138.37888
557,143.05959
558,140.57582
559,140.5866
560,143.02966
561,144.3802
562,149.34845
563,147.33157
564,150.61702
565,140.73776
566,159.43861
567,148.90471
568,145.03885
569,140.23741
570,140.1481
571,144.46275
572,142.86653
573,154.24301
574,150.6534
575,149.0258
576,147.17622
577,159.91432
578,152.99898
579,138.66806
580,146.22314
581,148.36981
582,149.0447
583,146.55154
584,149.49193
585,146.24792
586,150.17215
587,152.27036
588,139.234
589,153.52165
590,155.24573
591,148.6299
592,151.90143
593,147.45761
594,156.10408
595,150.25487
596,145.05359
597,150.2283
598,151.25473
599,156.84148
600,169.27469
601,156.33609
602,154.55147
