,1.05_722182
578,153.9956
579,160.79
580,161.05179
581,160.1312
582,162.78235
583,154.94345
584,151.54594
585,166.22203
586,159.26021
587,169.47534
588,170.17053
589,165.31564
590,165.58864
591,162.60774
592,153.73807
593,161.17448
594,149.10947
595,154.90659
596,160.29892
597,165.16907
598,155.10466
599,166.11635
600,171.652
601,172.77165
602,165.76678
603,160.7436
604,172.10597
605,157.9782
606,169.79219
607,159.57428
608,150.70747
609,167.34709
610,172.51064
611,159.85448
612,162.08025
613,157.14131
614,167.99385
615,159.99565
616,163.84717
617,169.29257
618,161.63596
619,162.99733
620,164.22694
621,176.073
622,153.94334
623,167.10664
624,180.69814
625,168.8749
626,164.33598
627,167.97554
628,160.83104
629,167.77
630,172.64604
631,163.12566
632,171.43272
633,176.304
634,152.75684
635,184.09361
636,182.137
637,163.16815
638,180.10648
639,174.4793
640,167.33882
641,167.47458
642,165.93565
643,160.25612
644,174.35909
645,185.25023
646,172.30319
647,173.63359
648,173.33514
649,179.95905
650,171.4939
651,158.79263
652,181.47084
653,164.02483
654,176.02522
655,176.72632
656,175.20285
657,175.1194
658,182.12227
659,176.2358
660,171.53493
661,167.82149
662,164.98842
663,176.92389
664,175.98044
665,183.60881
666,177.98541
667,167.969
668,181.22322
669,171.35849
670,176.66812
671,178.6051
672,171.99036
673,174.96976
674,175.99825
675,173.4898
676,179.53424
677,179.159
678,180.18388
679,174.70009
680,181.7916
681,184.24129
682,177.23325
683,175.6249
684,170.43802
685,181.17122
686,163.16501
687,189.70192
688,186.85219
689,171.52559
690,184.16449
691,175.02744
692,186.42831
693,196.1756
694,183.43965
695,191.81102
696,188.55835
697,184.29199
698,192.73123
699,179.58229
700,190.33072
701,179.85777
702,181.3445
703,166.46732
704,175.65533
705,181.96451
706,194.36629
707,185.558
708,181.33763
709,174.03288
710,172.33937
711,180.77925
712,179.46762
713,171.40678
714,191.75447
715,188.5246
716,180.57106
717,173.0089
718,192.66905
719,179.43651
720,190.57195
721,189.98213
722,185.93973
723,184.23856
724,174.3937
725,164.24887
726,172.83823
727,208.33858
728,174.63324
729,200.2571
730,182.27177
731,185.37698
732,193.83565
733,172.12994
734,184.9347
735,183.678
736,183.4777
737,175.7179
738,181.10661
739,189.61002
740,186.70374
741,183.09608
742,190.52167
743,176.35631
744,192.90549
745,188.34047
746,188.75969
747,186.91301
748,194.43646
749,200.6523
750,179.77457
751,181.68292
752,188.15123
753,187.97281
754,203.08789
755,190.4011
756,188.5743
757,188.51933
758,189.74638
759,197.83789
760,187.77748
761,194.92355
762,187.83511
763,189.2122
764,178.15804
765,199.98982
766,185.18982
767,184.14398
768,190.74612
769,175.43904
770,183.50179
771,191.64696
772,206.25023
773,186.15242
774,210.33069
775,195.28406
776,197.20222
777,196.59894
778,204.1879
779,185.84215
780,195.10367
781,189.43428
782,186.23213
783,210.59949
784,186.58865
785,185.33507
786,188.24132
787,193.67575
788,188.58282
789,190.25154
790,196.03906
791,187.5794
792,205.47012
793,193.11708
794,198.77608
795,194.2109
796,194.01721
797,199.03366
798,200.13399
799,193.62589
800,199.57672
801,192.7052
802,190.0621
803,194.08379
804,210.88576
805,198.11485
806,198.76082
807,195.78009
808,198.6775
809,221.67491
810,202.00514
811,192.39548
812,176.40323
813,187.19456
814,184.72473
815,196.57689
816,191.61261
817,186.64447
818,196.32504
819,197.23663
820,185.24046
821,211.18623
822,201.64
823,188.64488
824,210.3156
825,201.38272
826,200.44125
827,192.09195
828,218.8652
829,200.99089
830,208.71156
831,202.78273
832,199.87975
833,203.66788
834,185.9563
835,190.98286
836,214.1846
837,210.04329
838,205.45049
839,192.51485
840,193.84361
841,206.27997
842,221.56554
843,187.2698
844,201.78442
845,211.62631
846,207.50626
847,195.31639
848,211.44884
849,192.97389
850,200.42943
851,202.84886
852,202.99481
853,186.28918
854,202.55765
855,189.99731
856,206.55922
857,224.42366
858,202.38693
859,209.4991
860,218.33746
861,201.17337
862,192.4404
863,202.44846
864,211.97464
865,222.49742
866,198.9599
867,184.68532
868,203.0354
869,214.66608
870,212.72105
871,210.82227
872,191.99727
873,198.59486
874,196.96951
875,221.10733
876,209.35709
877,200.0681
878,198.09833
879,214.64844
880,214.11954
881,198.12521
882,207.38469
883,215.86607
884,210.14098
885,205.25488
886,207.11272
887,218.12862
888,222.50504
889,214.5207
890,196.19241
891,213.27959
892,203.01837
893,207.05107
894,219.71957
895,196.88203
896,212.58296
897,206.45973
898,216.10895
899,221.06654
900,211.83156
901,213.20908
902,205.96706
903,209.5
904,201.51855
905,214.05498
906,208.73569
907,221.57549
908,211.15273
909,220.40855
910,202.91289
911,209.27817
912,204.91316
913,199.71815
914,210.12672
915,200.46767
916,215.83392
917,215.82277
918,211.20253
919,212.52707
920,202.49046
921,202.34087
922,230.07753
923,212.98122
924,205.27289
925,227.24144
926,210.65303
927,218.41351
928,228.72192
929,211.42357
930,228.17693
931,210.72508
932,217.29268
933,222.7148
934,207.82007
935,210.73485
936,237.41457
937,217.6079
938,215.584
939,212.175
940,220.46066
941,230.76848
942,209.98065
943,222.42549
944,222.16754
945,197.88521
946,220.35063
947,215.96762
948,215.7941
949,213.80138
950,210.7788
951,210.52444
952,221.02258
953,205.03711
954,228.2882
955,200.28532
956,246.16971
957,219.14542
958,227.48257
959,237.25288
960,207.01945
961,220.04033
962,227.89018
963,214.9458
964,227.21112
965,213.94312
966,229.14842
967,213.39014
968,206.0062
969,214.97974
970,200.95929
971,237.28453
972,222.31343
973,215.91884
974,205.61977
975,194.98041
976,247.69252
977,210.75594
978,233.53328
979,230.13281
980,246.16637
981,217.71696
982,217.12915
983,243.54451
984,207.58356
985,222.36856
986,213.788
987,225.83818
988,224.09181
989,219.4819
990,233.24664
991,242.04425
992,227.5256
993,228.60161
994,239.78976
995,223.06451
996,218.93137
997,200.3258
998,227.13625
999,227.59515
1000,225.22684
1001,233.20973
1002,230.3877
1003,238.01152
1004,229.85997
1005,236.50572
1006,217.47255
1007,225.82399
1008,221.14891
1009,218.16473
1010,238.25699
1011,223.41562
1012,229.59459
1013,231.7581
1014,218.08356
1015,210.04149
1016,225.0774
1017,241.49825
1018,217.26953
1019,231.33128
1020,209.79893
1021,236.83772
1022,252.13223
1023,225.32094
1024,217.74442
1025,220.48372
1026,216.34477
1027,221.05856
1028,216.45013
1029,205.90933
1030,233.76195
1031,222.28409
1032,245.48288
1033,224.5414
1034,244.17715
1035,219.9066
1036,228.2866
1037,231.09138
1038,247.90356
1039,221.9066
1040,239.68666
1041,241.05452
1042,217.24258
1043,232.14957
1044,234.62387
1045,242.0743
1046,232.56769
1047,244.2229
1048,219.22493
1049,219.82582
1050,222.66095
1051,224.072
1052,234.87114
1053,225.48615
1054,246.53363
1055,236.02457
1056,249.6241
1057,232.12025
1058,217.29402
1059,249.08754
1060,208.42068
1061,225.95728
1062,209.95744
1063,246.59793
1064,253.48186
1065,212.68495
1066,227.94312
1067,227.20287
1068,235.06343
1069,230.58298
1070,238.50322
1071,213.39983
1072,225.98138
1073,223.61491
1074,240.55606
1075,231.48158
1076,239.96959
1077,247.08116
1078,249.8007
1079,244.36705
1080,239.63394
1081,236.17891
1082,243.02689
1083,244.10928
1084,232.90556
1085,237.11267
1086,235.35236
1087,227.71942
1088,241.83435
1089,241.04448
1090,216.75507
1091,235.24913
1092,222.18954
1093,226.86624
1094,239.71582
1095,237.56712
1096,249.02707
1097,222.04607
1098,228.95482
1099,244.01924
1100,244.55943
1101,240.20432
1102,231.20702
1103,261.6717
1104,234.6691
1105,248.75912
1106,214.75346
1107,235.65446
1108,234.9859
1109,224.90169
1110,232.89937
1111,237.23763
1112,235.80234
1113,238.49062
1114,259.84167
1115,229.59619
1116,249.72945
1117,225.71634
1118,241.90689
1119,239.13023
1120,222.87466
1121,239.70985
1122,249.57669
1123,230.40414
1124,243.7092
1125,231.32707
1126,242.78615
1127,224.31151
1128,246.51
1129,243.4403
1130,245.93909
1131,264.5217
1132,250.97392
1133,263.88394
1134,224.55788
1135,242.84294
1136,241.26625
1137,248.59276
1138,232.61005
1139,236.15303
1140,249.44522
1141,239.97737
1142,251.01166
1143,231.22977
1144,239.90926
1145,226.50136
1146,230.40143
1147,236.18858
1148,238.55338
1149,242.26672
1150,251.71136
1151,240.077
1152,232.47
1153,231.93399
1154,250.31863
1155,250.23293
1156,247.4786
1157,250.051
1158,249.75496
1159,235.99557
1160,255.5061
1161,233.18571
1162,228.12512
1163,271.56223
1164,237.01555
1165,246.81937
1166,257.34473
1167,239.24312
1168,237.58023
1169,240.79253
1170,243.3539
1171,229.00874
1172,253.86745
1173,234.55962
1174,240.60265
1175,272.73578
1176,259.37964
1177,214.19383
1178,242.70134
1179,267.61465
1180,252.92896
1181,233.21886
1182,247.40718
1183,259.24155
1184,238.07524
1185,256.1221
1186,247.90698
1187,236.02907
1188,243.87053
1189,242.09283
1190,238.83908
1191,237.14459
1192,241.14896
1193,233.02771
1194,257.56296
1195,272.23618
1196,259.07907
1197,251.64836
1198,239.74341
1199,258.72165
1200,258.83258
1201,252.53305
1202,254.89561
1203,269.9947
1204,277.91953
1205,229.68066
1206,271.24585
1207,257.2962
1208,244.96684
1209,256.57803
1210,269.72092
1211,238.1514
1212,271.37866
1213,246.80055
1214,236.89125
1215,230.35121
1216,219.33304
1217,258.07568
1218,234.82323
1219,252.27861
1220,259.81345
1221,273.63818
1222,240.58318
1223,250.64629
1224,253.33333
1225,270.27176
1226,232.13272
1227,238.6985
1228,244.97935
1229,261.0542
1230,261.00873
1231,246.11394
1232,260.68848
1233,259.7338
1234,281.20053
1235,234.72539
1236,253.78323
1237,253.32954
1238,254.79753
1239,260.9108
1240,239.50885
1241,272.09406
1242,257.39685
1243,242.46133
1244,254.57207
1245,247.72968
1246,248.41223
1247,256.69565
1248,261.13266
1249,250.02907
1250,270.3807
1251,271.6798
1252,252.74707
1253,262.41748
1254,261.82645
1255,249.25963
1256,248.60677
1257,256.87433
1258,239.44513
1259,257.55222
1260,282.26367
1261,262.11884
1262,246.9448
1263,265.4871
1264,247.25485
1265,261.12112
1266,269.02914
1267,275.20844
1268,259.42642
1269,252.66606
1270,229.29843
1271,251.54858
1272,276.18585
1273,245.66844
1274,229.1509
1275,265.44568
1276,254.43365
1277,279.9617
1278,252.11206
1279,267.43784
1280,278.57608
1281,261.5
1282,239.1209
1283,254.28343
1284,256.43454
1285,258.0914
1286,272.70895
1287,273.6727
1288,255.9269
1289,259.8448
1290,269.15738
1291,237.29759
1292,246.3406
1293,274.8993
1294,262.7313
1295,247.37033
1296,259.38467
1297,268.4431
1298,264.88412
1299,257.09982
1300,249.94296
1301,248.0963
1302,258.4933
1303,249.49109
1304,252.69946
1305,257.81198
1306,257.81238
1307,255.97354
1308,270.951
1309,256.25815
1310,265.51797
1311,267.11044
1312,243.12886
1313,251.99559
1314,274.87775
1315,230.16579
1316,285.4902
1317,248.18265
1318,283.12454
1319,260.0027
1320,230.75792
1321,265.41623
1322,262.6348
1323,272.52325
1324,266.29007
1325,239.90991
1326,260.75674
1327,256.74814
1328,238.57877
1329,274.8589
1330,272.03503
1331,264.71442
1332,291.18555
1333,281.59192
1334,254.5154
1335,251.78677
1336,262.16827
1337,266.1154
1338,260.78558
1339,290.6796
1340,224.15471
1341,269.04483
1342,248.51054
1343,274.20438
1344,257.05994
1345,251.04608
1346,256.93317
1347,265.6401
1348,280.2394
1349,263.31802
1350,253.39197
1351,268.2341
1352,281.82468
1353,287.39417
1354,264.06165
1355,268.0361
1356,274.0045
1357,261.35046
1358,303.23727
1359,265.72342
1360,282.37912
1361,249.74359
1362,268.8904
1363,283.6328
1364,270.3186
1365,281.72903
1366,266.75046
1367,282.96002
1368,249.97511
1369,278.44244
1370,250.46161
1371,267.5031
1372,259.77664
1373,246.25949
1374,270.04178
1375,249.0156
1376,280.04715
1377,246.3511
1378,280.98264
1379,275.3563
1380,271.685
1381,268.6543
1382,269.42804
1383,259.04288
1384,286.32233
1385,279.78378
1386,272.93784
1387,244.4788
1388,268.95828
1389,266.4736
1390,287.38678
1391,270.12512
1392,279.1783
1393,263.63507
1394,263.26822
1395,275.07376
1396,290.3135
1397,286.48712
1398,256.77856
1399,284.5717
1400,255.97945
1401,268.88196
1402,283.1175
1403,256.48004
1404,264.3426
1405,256.1157
1406,245.7791
1407,270.65125
1408,267.44025
1409,276.40158
1410,299.00528
1411,262.02145
1412,255.11191
1413,283.18033
1414,282.20956
1415,256.03595
1416,282.06503
1417,273.29163
1418,250.24525
1419,276.1786
1420,286.40604
1421,258.81116
1422,272.76083
1423,275.706
1424,279.2447
1425,275.02142
1426,271.47372
1427,285.93808
1428,279.3946
1429,292.06003
1430,276.13907
1431,284.69095
1432,269.3739
1433,268.94775
1434,278.0696
1435,282.6361
1436,270.5929
1437,267.70172
1438,295.85297
1439,269.78772
1440,277.53442
1441,264.5629
1442,274.57205
1443,281.46774
1444,274.18103
1445,277.61737
1446,268.91446
1447,281.28482
1448,272.43784
1449,288.41797
1450,300.39078
1451,286.57507
1452,282.8142
1453,271.44028
1454,283.0249
1455,257.02734
1456,279.40448
1457,279.82996
1458,251.44246
1459,275.30832
1460,277.22525
1461,256.67963
1462,269.70645
1463,279.362
1464,266.74365
1465,281.23392
1466,302.72336
1467,282.5543
1468,303.39026
1469,283.56763
1470,256.21005
1471,271.29776
1472,259.57834
1473,292.36273
1474,255.21474
1475,283.91534
1476,291.39334
1477,259.79233
1478,258.57242
1479,293.72775
1480,262.94565
1481,284.84747
1482,283.17377
1483,261.31204
1484,305.79327
1485,311.176
1486,250.56357
1487,265.2412
1488,280.442
1489,286.85306
1490,277.33246
1491,277.8028
1492,272.2526
1493,289.91373
1494,295.01846
1495,299.31708
1496,279.1203
1497,296.78745
1498,284.0632
1499,294.41193
1500,301.99307
1501,279.55478
1502,311.23883
1503,257.40018
1504,286.55267
1505,315.72934
1506,265.49866
1507,273.55566
1508,294.05463
1509,265.23886
1510,274.11914
1511,270.25372
1512,277.07748
1513,297.71683
1514,291.01743
1515,284.83798
1516,303.49426
1517,285.8527
1518,269.08
1519,284.20212
1520,296.84418
1521,265.86777
1522,298.77786
1523,272.31238
1524,293.7872
1525,271.6
1526,294.0898
1527,263.64914
1528,290.49243
1529,278.1745
1530,288.8955
1531,288.94385
1532,284.5572
1533,281.32477
1534,287.85474
1535,270.18677
1536,278.07623
1537,287.814
1538,300.84488
1539,287.5703
1540,239.5205
1541,311.9589
1542,273.3655
1543,256.6311
1544,289.80362
1545,286.913
1546,288.76074
1547,290.9125
1548,281.70108
1549,272.47964
1550,287.30496
1551,267.73123
1552,289.97214
1553,298.88202
1554,267.74734
1555,284.9822
1556,280.7208
1557,280.23874
1558,278.83585
1559,276.50314
1560,290.95456
1561,276.8206
1562,279.75595
1563,257.55615
1564,281.98398
1565,290.63464
1566,265.63962
1567,301.10086
1568,297.31012
1569,292.39658
1570,272.20273
1571,280.04852
1572,321.92035
1573,290.89365
1574,268.54767
1575,296.4851
1576,295.6223
1577,298.58197
1578,274.1918
1579,300.34442
1580,308.10886
1581,273.14188
1582,326.32047
1583,310.07617
1584,294.4893
1585,305.6649
1586,280.46487
1587,305.61478
1588,278.49564
1589,301.3723
1590,284.1733
1591,297.0739
1592,291.35498
1593,277.3217
1594,312.82986
1595,277.46826
1596,276.42743
1597,272.55496
1598,304.3107
1599,262.7545
1600,284.94464
1601,280.99915
1602,284.63306
1603,290.2294
1604,303.16473
1605,310.2225
1606,276.75974
1607,286.64676
1608,286.91385
1609,281.73624
1610,295.0027
1611,292.7465
1612,279.70703
1613,291.08786
1614,296.63742
1615,326.96774
1616,288.79965
1617,286.50177
1618,304.0698
1619,293.2728
1620,275.95853
1621,282.07935
1622,288.45416
1623,290.29623
1624,310.83694
1625,301.67908
1626,283.06726
1627,296.74283
1628,291.2582
1629,310.54718
1630,288.38983
1631,296.836
1632,278.47168
1633,277.51895
1634,290.66367
1635,300.88525
1636,303.36435
1637,296.81284
1638,291.10318
1639,314.05133
1640,261.73468
1641,315.65845
1642,299.0772
1643,285.25174
1644,272.31775
1645,290.5146
1646,295.5258
1647,296.88156
1648,299.46088
1649,295.3681
1650,297.47827
1651,272.7603
1652,303.69904
1653,292.48087
1654,255.8115
1655,284.4351
1656,292.29938
1657,271.58984
1658,291.85663
1659,268.7204
1660,294.27176
1661,329.93158
1662,288.82507
1663,302.59055
1664,276.28033
1665,307.2061
1666,276.0657
1667,273.0193
1668,261.76334
1669,306.79288
1670,296.00787
1671,281.484
1672,330.7218
1673,316.85663
1674,295.3717
1675,295.36395
1676,277.27402
1677,323.15457
1678,276.17734
1679,262.5969
1680,301.74277
1681,325.3613
1682,275.5979
1683,302.50043
1684,297.70728
1685,307.27588
1686,293.15076
1687,313.29895
1688,324.50305
1689,309.60315
1690,327.20218
1691,310.97742
1692,292.65228
1693,321.9713
1694,313.86716
1695,272.6954
1696,285.1762
1697,300.57068
1698,314.234
1699,294.45132
1700,291.54306
1701,320.65088
1702,295.86008
1703,301.81055
1704,297.33246
1705,284.49634
1706,299.47253
1707,291.9271
1708,318.14435
1709,294.1529
1710,296.7139
1711,305.12488
1712,313.89938
1713,304.55374
1714,260.10312
1715,297.6854
1716,280.03522
1717,277.39114
1718,315.9991
1719,295.12766
1720,302.9219
1721,289.5676
1722,321.54935
1723,303.43277
1724,325.3185
1725,317.91504
1726,306.46832
1727,301.61438
1728,302.92813
1729,313.82703
1730,319.5257
1731,301.01273
1732,306.8478
1733,322.81744
1734,278.79065
1735,314.56787
1736,327.0277
1737,302.21594
1738,305.27792
1739,314.16522
1740,299.09067
1741,298.62112
1742,293.17902
1743,299.42715
1744,340.3716
1745,294.0507
1746,295.05267
1747,294.07605
1748,303.9468
1749,303.5335
1750,315.08774
1751,316.40213
1752,303.91348
1753,286.77017
1754,307.48203
1755,333.00174
1756,309.23523
1757,300.76562
1758,320.67657
1759,314.9676
1760,312.40637
1761,321.60605
1762,319.66214
1763,275.09848
1764,311.78864
1765,302.40424
1766,314.6846
1767,344.71494
1768,301.02386
1769,314.13892
1770,295.20853
1771,349.72775
1772,317.3396
1773,299.54745
1774,292.06757
1775,285.1494
1776,291.3625
1777,318.3655
1778,333.16943
1779,312.26062
1780,291.5293
1781,302.34412
1782,318.98526
1783,311.0824
1784,317.27704
1785,319.3446
1786,299.09784
1787,299.054
1788,324.08786
1789,270.4647
1790,318.42294
1791,307.6821
1792,297.2311
1793,309.0466
1794,297.7267
1795,329.17517
1796,294.05392
1797,320.85687
1798,305.45703
1799,302.44116
1800,295.08783
1801,296.90472
1802,303.27368
1803,313.27072
1804,312.88443
1805,320.65057
1806,321.42178
1807,328.0106
1808,276.0229
1809,289.89868
1810,285.47552
1811,305.65778
1812,285.99277
1813,310.87378
1814,289.53397
1815,307.9904
1816,296.1652
1817,303.92902
1818,321.23978
1819,284.365
1820,309.78146
1821,317.55865
1822,317.3587
1823,304.34387
1824,275.01495
1825,340.27145
1826,301.55905
1827,299.01758
1828,322.5062
1829,313.27844
1830,314.44385
1831,323.9673
1832,320.4025
1833,297.16638
1834,323.3662
1835,345.31488
1836,315.67017
1837,316.7409
1838,304.5593
1839,294.33682
1840,318.42856
1841,331.24152
1842,309.47433
1843,302.5688
1844,320.08282
1845,321.51227
1846,329.6607
1847,312.67996
1848,328.43735
1849,318.46643
1850,335.09848
1851,307.36542
1852,334.02936
1853,317.6426
1854,293.957
1855,311.91132
1856,318.52356
1857,300.1493
1858,326.3534
1859,337.8699
1860,330.01514
1861,298.42517
1862,312.0557
1863,320.8034
1864,310.86148
1865,313.15826
1866,329.2825
1867,317.30853
1868,316.1069
1869,325.42883
1870,326.63263
1871,298.2883
1872,321.40598
1873,294.68222
1874,328.6383
1875,295.94543
1876,312.9037
