,1.01_722182
152,65.81343
153,65.0048
154,64.25281
155,66.25683
156,67.55453
157,67.741486
158,67.1422
159,69.81505
160,69.321205
161,69.49765
162,71.6381
163,71.357864
164,68.47902
165,72.60894
166,70.19032
167,72.16939
168,73.07446
169,71.43214
170,72.271866
171,70.59921
172,71.31768
173,75.07077
174,71.67267
175,71.83308
176,74.44568
177,75.59265
178,73.801605
179,74.70055
180,74.34319
181,74.94056
182,74.357086
183,77.81371
184,77.881645
185,76.48835
186,76.88652
187,77.601746
188,78.6905
189,77.19231
190,78.26761
191,82.31169
192,79.340034
193,77.13328
194,80.92498
195,77.21969
196,80.33575
197,80.432816
198,80.51264
199,82.96929
200,81.70801
201,80.26714
202,82.89421
203,84.35435
204,86.51113
205,79.090836
206,82.99126
207,81.26902
208,82.02997
209,81.77393
210,82.16627
211,82.36917
212,86.104515
213,84.21104
214,86.30308
215,82.48945
216,85.1498
217,86.196724
218,89.597534
219,86.943726
220,88.499596
221,92.40283
222,83.2144
223,82.708466
224,88.52468
225,87.43254
226,88.015724
227,89.289116
228,85.174194
229,89.23594
230,85.015114
231,88.63025
232,89.87107
233,91.17185
234,87.7809
235,90.56432
236,93.89826
237,92.523544
238,88.92496
239,92.41732
240,91.86635
241,96.12182
242,96.58988
243,90.66774
244,89.23384
245,97.360245
246,91.40236
247,96.96372
248,92.8758
249,91.21658
250,95.675674
251,94.782845
252,96.37699
253,91.70794
254,100.62886
255,101.08231
256,96.19159
257,102.91263
258,96.53799
259,96.17346
260,101.44257
261,97.66083
262,101.14878
263,98.8189
264,96.96063
265,97.04358
266,100.269356
267,99.8472
268,101.96704
269,96.01948
270,99.43488
271,99.763466
272,105.827965
273,100.70522
274,96.1725
275,98.90291
276,104.14699
277,103.01103
278,101.5795
279,106.89047
280,105.666664
281,102.162186
282,102.907646
283,101.3555
284,109.76046
285,100.61326
286,104.23832
287,99.20937
288,103.59163
289,105.838585
290,111.54027
291,104.50078
292,106.68946
293,107.055855
294,104.88456
295,112.54926
296,108.84462
297,109.87452
298,104.139626
299,104.81924
300,107.75
301,107.4658
302,109.72518
303,108.79088
304,107.60241
305,102.835266
306,110.310616
307,101.56368
308,101.65691
309,110.697136
310,108.416336
311,111.23876
312,110.98084
313,105.94365
314,114.06635
315,106.209335
316,114.5278
317,117.669205
318,110.35822
319,112.6742
320,109.932495
321,113.648346
322,112.571976
323,114.97876
324,112.58125
325,115.53894
326,115.42736
327,115.80848
328,118.53355
329,118.39905
330,110.26021
331,116.079216
332,118.58814
333,105.5936
334,117.17282
335,114.08592
336,123.738205
337,118.90528
338,120.26149
339,117.12283
340,122.657814
341,118.64889
342,116.565384
343,123.4996
344,112.257324
345,123.062294
346,119.739685
347,120.201744
348,119.16744
349,124.49458
350,126.35809
351,119.46672
352,115.987335
353,119.053375
354,117.41951
355,122.0
356,121.99843
357,118.879654
358,120.17757
359,118.61425
360,118.52716
361,125.08873
362,119.25303
363,125.125694
364,124.7084
365,132.09227
366,122.2371
367,125.457985
368,127.6959
369,118.81631
370,121.28483
371,132.27924
372,121.68481
373,124.89575
374,124.32329
375,128.14941
376,119.81502
377,126.62156
378,118.78689
379,127.612404
380,128.61966
381,131.77643
382,132.80956
383,130.87732
384,125.20063
385,130.66205
386,133.13585
387,131.173
388,124.981964
389,129.55486
390,126.07254
391,131.90773
392,136.52466
393,126.45194
394,130.29633
395,136.25299
396,126.05705
397,125.145966
398,122.40169
399,129.74355
400,131.25116
401,136.23102
402,137.91646
403,134.5638
404,136.40063
405,130.3747
406,133.10373
407,136.12744
408,143.50662
409,126.91936
410,132.08693
411,129.29768
412,135.17578
413,136.6741
414,130.07043
415,138.02953
416,127.94689
417,139.21529
418,145.92166
419,134.7224
420,137.68468
421,135.05783
422,133.82422
423,131.68213
424,131.84074
425,133.83546
426,131.89584
427,132.35652
428,130.06662
429,134.79173
430,138.12274
431,136.32333
432,144.53477
433,152.53421
434,138.87451
435,146.66145
436,144.90633
437,145.62802
438,149.13391
439,141.3848
440,138.086
441,136.24141
442,139.54553
443,141.44241
444,141.17628
445,146.6428
446,136.6124
447,139.91179
448,143.39825
449,136.25328
450,143.0313
451,135.28358
452,147.70665
453,141.11382
454,137.41272
455,146.99762
456,143.94212
457,147.7981
458,133.60242
459,142.17143
460,142.13927
461,147.22365
462,135.24657
463,140.58698
464,145.02098
465,151.5176
466,145.39862
467,145.83894
468,138.75607
469,145.72964
470,137.67216
471,150.78743
472,149.82143
473,140.22464
474,154.21918
475,135.36714
476,149.98325
477,145.6305
478,141.98276
479,151.7917
480,146.66557
481,145.49924
482,149.14331
483,147.75334
484,148.97005
485,148.33333
486,133.7442
487,152.68413
488,151.33437
489,164.50197
490,150.63855
491,142.51863
492,148.19176
493,151.256
494,150.10838
495,149.8254
496,152.80302
497,163.45433
498,154.28491
499,156.70729
500,154.89432
501,148.92087
502,159.53638
503,155.3155
504,153.62695
505,149.5949
506,146.88483
507,156.79437
508,158.1448
509,141.5341
510,151.10326
511,158.79291
512,165.43706
513,149.52933
514,162.47017
515,159.45357
516,160.37451
517,160.5905
518,156.30565
519,149.02269
520,161.36528
521,153.73854
522,161.45242
523,155.88481
524,153.21019
525,162.02815
526,154.33517
527,152.61935
528,152.30392
529,154.83691
530,161.63681
531,171.99136
532,161.88335
533,156.24109
534,166.05481
535,165.59525
536,149.0832
537,173.2772
538,177.04594
539,153.48721
540,160.34001
541,156.88506
542,158.55188
543,165.78802
544,164.76631
545,171.98387
546,157.12323
547,159.85931
548,157.44585
549,153.7439
550,149.93393
551,155.10487
552,161.43408
553,166.9008
554,160.4297
555,156.34494
556,172.12692
557,165.23372
558,165.3956
559,165.15152
560,157.72452
561,173.0542
562,168.84514
563,168.15216
564,164.3978
565,165.88979
566,168.77368
567,168.405
568,170.08313
569,159.28763
570,156.29193
571,172.89157
572,158.13907
573,155.65985
574,171.4341
575,169.17241
576,156.13847
577,168.69038
578,177.73546
579,155.74525
580,165.30676
581,176.28377
582,170.38339
583,162.89087
584,167.96216
585,160.049
586,172.38092
587,173.25475
588,169.64195
589,173.49522
590,168.92339
591,158.34387
592,170.48073
593,165.87917
594,160.34152
595,163.3753
596,164.53345
597,172.82303
598,163.07405
599,175.03928
600,171.37283
601,177.47653
602,173.72249
603,161.3447
604,170.03703
605,166.84709
606,163.6186
607,169.77354
608,179.49121
609,162.43217
610,176.1844
611,174.22266
612,188.82825
613,185.90483
614,175.0929
615,158.48926
616,166.19156
617,169.3842
618,168.90851
619,182.73576
620,175.558
621,165.87343
622,178.9159
623,171.95801
624,169.01324
625,190.33092
626,176.54874
627,169.18153
628,194.34433
629,182.74089
630,185.09319
631,177.72504
632,186.57224
633,193.17624
634,176.42824
635,174.21556
636,177.7152
637,176.06369
638,180.2418
639,177.13788
640,173.55
641,181.60207
642,177.45818
643,177.11801
644,184.49577
645,173.19154
646,181.52867
647,176.53264
648,175.05403
649,192.40869
650,188.73701
651,185.79785
652,194.16385
653,182.60936
654,178.23772
655,178.0115
656,187.39003
657,183.29674
658,190.1199
659,185.05016
660,189.8238
661,186.48212
662,180.97005
663,171.62459
664,190.31812
665,182.2339
666,186.74068
667,189.65489
668,185.38364
669,179.9581
670,182.82286
671,178.24922
672,186.53468
673,190.41508
674,181.57355
675,189.39667
676,196.19022
677,188.2926
678,182.83138
679,184.25887
680,185.51508
681,185.89749
682,194.99306
683,196.32602
684,194.89131
685,193.86154
686,189.69044
687,182.55814
688,196.98396
689,185.90839
690,195.32835
691,185.73996
692,193.35738
693,188.83899
694,179.68901
695,182.15501
696,177.24568
697,187.2632
698,189.8728
699,192.68944
700,182.6576
701,200.9259
702,194.66693
703,203.91193
704,185.65083
705,184.27884
706,177.04263
707,196.50935
708,190.07048
709,193.33989
710,182.45236
711,186.09991
712,190.27089
713,187.88362
714,188.31625
715,183.90443
716,188.72974
717,204.76521
718,190.65956
719,191.14992
720,191.59511
721,191.47742
722,186.35803
723,194.29527
724,200.16261
725,196.43741
726,192.9813
727,199.82777
728,182.15836
729,189.93454
730,190.43088
731,186.59749
732,201.99304
733,190.99463
734,190.65987
735,193.46573
736,194.46567
737,203.1248
738,196.16705
739,214.48169
740,194.19427
741,194.72342
742,193.2841
743,186.53574
744,194.03105
745,191.60141
746,203.87662
747,197.72223
748,190.94113
749,201.97443
750,205.29803
751,187.73454
752,195.8419
753,191.55582
754,196.04666
755,203.60738
756,191.4796
757,195.4448
758,212.2728
759,192.19873
760,208.36838
761,194.8742
762,196.29758
763,198.5366
764,189.68622
765,200.53323
766,203.02333
767,195.88924
768,201.81633
769,208.5358
770,192.43613
771,191.40479
772,196.43214
773,183.127
774,205.33827
775,205.8874
776,211.95567
777,196.77992
778,195.94827
779,202.85477
780,201.58223
781,224.94841
782,196.41171
783,194.3166
784,216.05202
785,212.68277
786,208.80016
787,208.69992
788,193.43216
789,196.33911
790,193.8428
791,199.22716
792,207.4084
793,202.63982
794,213.46297
795,210.58224
796,200.8648
797,204.1578
798,218.9496
799,208.82088
800,195.39638
801,192.97153
802,201.4728
803,202.3868
804,206.57907
805,205.37628
806,204.02307
807,211.80853
808,211.95918
809,203.25626
810,194.0576
811,212.91719
812,223.00687
813,205.22586
814,201.54654
815,209.70117
816,201.5772
817,197.66328
818,208.7677
819,208.31526
820,216.4936
821,194.11386
822,216.8748
823,210.26877
824,206.94699
825,215.03969
826,200.84586
827,203.39749
828,190.54195
829,207.50119
830,204.26157
831,211.09091
832,209.84126
833,225.3258
834,209.71486
835,216.52812
836,205.7116
837,215.65814
838,208.15616
839,193.9032
840,216.7362
841,215.70876
842,223.32742
843,217.80194
844,215.56538
845,196.78209
846,204.9486
847,230.05737
848,210.94331
849,204.51782
850,199.69038
851,221.62814
852,210.89873
853,197.64612
854,218.2738
855,220.03801
856,236.0544
857,219.34402
858,224.69012
859,216.46666
860,207.13426
861,200.77629
862,209.19443
863,203.33841
864,206.53462
865,226.83972
866,207.29555
867,217.12617
868,225.12636
869,218.44977
870,213.50081
871,218.63226
872,216.22658
873,221.23369
874,226.66434
875,220.78065
876,211.35959
877,213.26837
878,205.2838
879,224.36859
880,227.22609
881,226.64389
882,217.71541
883,224.22676
884,214.08865
885,212.96477
886,214.34607
887,219.63672
888,207.25546
889,207.47005
890,214.1244
891,230.92351
892,210.63908
893,219.39166
894,221.46477
895,208.23305
896,220.23474
897,210.22621
898,215.48172
899,229.32602
900,229.93503
901,212.99124
902,226.65715
903,220.4246
904,224.29454
905,218.3039
906,234.81485
907,211.94017
908,228.63927
909,253.33675
910,208.95543
911,212.3683
912,216.66026
913,210.75507
914,212.00713
915,224.57767
916,232.44733
917,212.34515
918,221.25722
919,228.11993
920,214.18233
921,221.88348
922,229.84964
923,209.62892
924,206.58781
925,224.68121
926,226.57944
927,224.79517
928,233.92308
929,225.44524
930,209.01646
931,210.10251
932,226.5488
933,211.13216
934,234.08257
935,222.66875
936,218.9396
937,227.70016
938,217.93774
939,232.30167
940,231.31494
941,234.87233
942,221.57278
943,245.15097
944,214.57327
945,230.39384
946,219.31335
947,218.02795
948,220.52142
949,228.51257
950,235.5904
951,225.86073
952,228.1586
953,238.166
954,212.41844
955,239.25542
956,226.21529
957,236.22461
958,231.36993
959,237.0528
960,227.603
961,233.50708
962,227.3848
963,227.40884
964,233.36122
965,236.23622
966,220.03238
967,220.7263
968,233.15907
969,224.7092
970,230.90141
971,217.41527
972,239.73895
973,231.698
974,220.58685
975,232.94708
976,224.24004
977,208.65749
978,234.15263
979,238.81674
980,230.68655
981,232.02844
982,217.29008
983,232.66484
984,229.6267
985,228.95798
986,225.30698
987,243.50278
988,243.64114
989,232.49568
990,233.60306
991,236.54153
992,222.98915
993,249.15451
994,229.11649
995,239.70496
996,249.34966
997,232.53014
998,242.52415
999,248.97871
1000,219.74039
1001,247.56255
1002,230.31053
1003,245.74763
1004,228.77263
1005,217.37051
1006,236.63559
1007,243.00627
1008,250.5491
1009,222.38625
1010,236.03096
1011,238.66058
1012,219.93092
1013,240.65471
1014,236.83347
1015,212.39873
1016,238.3274
1017,227.59793
1018,221.69456
1019,245.85648
1020,233.61943
1021,241.40092
1022,232.54451
1023,240.08916
1024,237.14981
1025,246.42018
1026,234.15446
1027,247.84634
1028,247.03993
1029,260.9186
1030,235.19473
1031,239.57242
1032,267.7496
1033,227.1659
1034,235.24124
1035,239.50516
1036,233.49483
1037,225.78708
1038,242.34715
1039,243.5685
1040,228.3072
1041,245.97102
1042,235.86276
1043,261.68518
1044,227.89528
1045,211.42085
1046,248.69711
1047,233.33253
1048,242.68156
1049,239.42412
1050,262.91385
1051,246.18785
1052,239.65646
1053,247.35106
1054,250.43481
1055,244.9864
1056,236.93161
1057,244.05528
1058,237.47615
1059,253.25394
1060,238.72607
1061,250.10864
1062,233.60818
1063,246.23671
1064,248.03474
1065,253.85127
1066,250.90724
1067,245.01746
1068,280.51712
1069,244.12314
1070,256.43646
1071,236.51312
1072,223.32571
1073,234.3381
1074,244.20523
1075,246.34901
1076,258.91388
1077,247.36487
1078,256.47467
1079,241.6112
1080,245.57741
1081,240.78705
1082,242.66107
1083,232.6766
1084,230.06175
1085,245.02257
1086,226.7618
1087,253.11023
1088,228.38376
1089,250.98705
1090,246.34724
1091,239.58629
1092,258.89716
1093,246.9
1094,232.14207
1095,248.23482
1096,252.27615
1097,242.17615
1098,266.00717
1099,237.09306
1100,238.59763
1101,251.55226
1102,253.73317
1103,237.92484
1104,256.6595
1105,253.184
1106,251.67566
1107,256.37823
1108,237.68047
1109,257.55923
1110,244.68834
1111,238.62999
1112,238.44939
1113,262.47586
1114,263.10452
1115,241.22545
1116,254.81982
1117,252.29875
1118,251.38431
1119,255.64325
1120,241.41248
1121,254.59348
1122,263.6083
1123,250.11218
1124,225.14883
1125,250.37617
1126,264.9798
1127,244.04538
1128,236.87291
1129,239.95844
1130,234.57512
1131,247.44872
1132,248.39413
1133,243.89247
1134,242.62001
1135,250.65932
1136,260.58328
1137,223.90622
1138,235.06558
1139,258.00708
1140,262.37616
1141,248.38303
1142,246.8292
1143,244.33199
1144,249.54892
1145,259.63565
1146,253.9522
1147,242.65004
1148,251.41685
1149,261.19522
1150,270.73087
1151,250.86198
1152,245.42981
1153,257.9018
1154,248.71036
1155,238.54967
1156,263.84244
1157,267.48853
1158,272.47925
1159,267.0754
1160,259.18146
1161,254.40665
1162,260.90103
1163,252.58746
1164,261.03183
1165,246.2066
1166,249.58797
1167,257.98453
1168,246.23436
1169,248.56845
1170,253.80345
1171,248.22902
1172,246.71228
1173,263.0317
1174,247.22496
1175,249.15437
1176,239.18355
1177,259.03406
1178,271.5607
1179,259.17514
1180,249.46605
1181,259.1808
1182,259.99524
1183,255.42216
1184,246.854
1185,248.45425
1186,257.56305
1187,224.2168
1188,246.1295
1189,273.8847
1190,254.79352
1191,279.40527
1192,266.0008
1193,262.04138
1194,261.90103
1195,263.10132
1196,278.22983
1197,247.83714
1198,252.88048
1199,238.56508
1200,263.9116
1201,254.89905
1202,245.9626
1203,255.34636
1204,266.42657
1205,261.49844
1206,277.61624
1207,249.91722
1208,251.0573
1209,242.11102
1210,250.35266
1211,260.6911
1212,269.80124
1213,252.75175
1214,258.8569
1215,258.6488
1216,260.7412
1217,280.26373
1218,252.67921
1219,274.0587
1220,263.23096
1221,284.62665
1222,260.2106
1223,253.01025
1224,249.09642
1225,259.53323
1226,267.5911
1227,264.30225
1228,234.59615
1229,231.4234
1230,273.8909
1231,248.57143
1232,272.5686
1233,257.5928
1234,253.84515
1235,258.0246
1236,275.05774
1237,270.60602
1238,273.1079
1239,253.86026
1240,285.13803
1241,272.64362
1242,268.87195
1243,254.32771
1244,273.5
1245,275.99686
1246,270.07898
1247,284.90747
1248,274.49878
1249,267.49573
1250,261.01108
1251,269.6019
1252,257.7077
1253,282.0138
1254,276.57086
1255,290.09113
1256,247.66771
1257,253.40404
1258,250.61084
1259,269.42676
1260,262.4365
1261,257.75488
1262,259.30545
1263,254.17511
1264,271.921
1265,255.66185
1266,265.6606
1267,266.982
1268,255.5024
1269,263.76605
1270,250.64291
1271,269.86487
1272,268.58386
1273,283.3328
1274,274.13275
1275,278.36526
1276,258.70584
1277,268.26846
1278,281.02942
1279,260.61667
1280,285.62732
1281,262.15115
1282,264.47604
1283,281.66193
1284,268.74298
1285,276.91296
1286,263.1194
1287,259.37817
1288,262.93677
1289,247.6608
1290,276.26456
1291,269.70142
1292,247.63861
1293,276.46286
1294,257.37167
1295,270.77502
1296,263.15442
1297,258.72595
1298,262.72415
1299,291.86606
1300,295.08005
1301,263.23138
1302,253.04666
1303,287.98022
1304,270.33466
1305,262.22266
1306,253.78543
1307,273.37857
1308,262.36124
1309,276.3007
1310,257.41263
1311,263.23355
1312,270.2068
1313,252.92429
1314,273.731
1315,279.5036
1316,266.3645
1317,266.18283
1318,280.2381
1319,277.05136
1320,235.98961
1321,265.94296
1322,260.8295
1323,283.9395
1324,286.8217
1325,304.31674
1326,258.28595
1327,262.78293
1328,282.11526
1329,253.58229
1330,277.17038
1331,283.52393
1332,262.1768
1333,279.5533
1334,280.90393
1335,286.45328
1336,253.79904
1337,285.4322
1338,265.12827
1339,275.8145
1340,274.3336
1341,276.18994
1342,279.00644
1343,295.25977
1344,301.10687
1345,293.53723
1346,267.29065
1347,267.87607
1348,269.66092
1349,289.7933
1350,273.81784
1351,281.0678
1352,268.94162
1353,267.60657
1354,285.54736
1355,267.82883
1356,259.42017
1357,295.52805
1358,298.6452
1359,268.18057
1360,268.87863
1361,266.8341
1362,274.871
1363,273.99362
1364,280.5618
1365,279.0024
1366,288.0291
1367,287.98196
1368,275.97934
1369,268.77032
1370,287.36304
1371,270.2594
1372,289.72693
1373,275.24097
1374,262.07462
1375,288.71317
1376,289.00156
1377,270.9858
1378,272.4154
1379,285.8661
1380,283.81854
1381,281.0316
1382,268.50732
1383,285.0072
1384,274.7096
1385,266.69702
1386,273.692
1387,266.86276
1388,280.85883
1389,268.07178
1390,264.3848
1391,277.7687
1392,296.96115
1393,279.09598
1394,282.79874
1395,275.74597
1396,274.54254
1397,284.62192
1398,257.5763
1399,284.70474
1400,269.20343
1401,282.24496
1402,272.20303
1403,285.6246
1404,300.82886
1405,268.56998
1406,281.69263
1407,285.58813
1408,285.50436
1409,274.7007
1410,271.9191
1411,278.97882
1412,275.09576
1413,274.6898
1414,253.50313
1415,298.19455
1416,273.97418
1417,268.90292
1418,285.96674
1419,264.95905
1420,272.64383
1421,282.1616
1422,279.79587
1423,282.291
1424,288.36884
1425,272.446
1426,256.18964
1427,286.21954
1428,292.16492
1429,281.0402
1430,281.3228
1431,272.5172
1432,264.04816
1433,293.38425
1434,295.76642
1435,282.08755
1436,280.6216
1437,278.5443
1438,271.37772
1439,286.27084
1440,277.35263
1441,307.6294
1442,286.15656
1443,275.25766
1444,282.2184
1445,282.14758
1446,285.9758
1447,288.70468
1448,280.90485
1449,261.0233
1450,311.31488
1451,290.85376
1452,307.4225
1453,299.56528
1454,298.5761
1455,280.68912
1456,285.95734
1457,288.2647
1458,283.83398
1459,298.77777
1460,286.50848
1461,305.30942
1462,302.1689
1463,293.1234
1464,313.63934
1465,296.01492
1466,282.5043
1467,267.69727
1468,286.88016
1469,261.1542
1470,266.0267
1471,282.64252
1472,288.0048
1473,304.24463
1474,303.64487
1475,282.15414
1476,265.95642
1477,257.38394
1478,293.18704
1479,283.25537
1480,281.72855
1481,267.97028
1482,276.61972
1483,283.57687
1484,288.32043
1485,300.0628
1486,317.71863
1487,282.3995
1488,279.54758
1489,274.24518
1490,282.97488
1491,314.6475
1492,289.5721
1493,278.25992
1494,283.47415
1495,305.19574
1496,287.86945
1497,274.23154
1498,296.72186
1499,290.27335
1500,273.88776
1501,275.42493
1502,310.00626
1503,264.1844
1504,270.7504
1505,294.69232
1506,308.18582
1507,295.88574
1508,285.91367
1509,295.6314
1510,292.8988
1511,294.41608
1512,290.46564
1513,300.18362
1514,287.20566
1515,289.09045
1516,308.3895
1517,290.28436
1518,301.41666
1519,282.5676
1520,272.77393
1521,295.94055
1522,293.30923
1523,289.7052
1524,309.7547
1525,310.91666
1526,307.17322
1527,315.60312
1528,295.76205
1529,297.6616
1530,282.1858
1531,288.2836
1532,312.2795
1533,261.28134
1534,276.31787
1535,272.9914
1536,297.97842
1537,290.85876
1538,291.9086
1539,315.94516
1540,284.2738
1541,291.59842
1542,275.4795
1543,303.45352
1544,296.65546
1545,283.51773
1546,294.5756
1547,292.5479
1548,294.22507
1549,301.31348
1550,304.7236
1551,296.81418
1552,278.53973
1553,286.97485
1554,279.5589
1555,303.48135
1556,309.72684
1557,300.26935
1558,295.06436
1559,296.78656
1560,288.68192
1561,297.4064
1562,290.70142
1563,297.87994
1564,314.91248
1565,328.55927
1566,309.28308
1567,287.81406
1568,284.93533
1569,295.81412
1570,296.032
1571,280.54538
1572,291.45047
1573,303.08783
1574,334.40552
1575,272.55917
1576,282.3543
1577,329.5166
1578,299.77258
1579,310.2196
1580,270.3679
1581,298.4252
1582,333.39062
1583,306.88748
1584,314.67575
1585,335.17648
1586,309.30045
1587,301.89676
1588,307.5286
1589,304.49036
1590,289.81104
1591,315.224
1592,302.08545
1593,299.436
1594,268.49603
1595,312.09753
1596,304.47086
1597,291.67593
1598,310.5409
1599,296.654
1600,297.06583
1601,314.17435
1602,272.33786
1603,299.025
1604,299.92813
1605,291.219
1606,319.0
1607,304.9642
1608,316.05368
1609,307.7748
1610,283.3103
1611,310.6022
1612,286.09268
1613,286.40485
1614,297.57236
1615,295.2258
1616,307.8839
1617,320.08725
1618,316.06836
1619,294.9371
1620,289.71072
1621,311.41248
1622,309.98447
1623,281.1981
1624,313.1736
1625,300.22522
1626,304.3568
1627,292.1199
1628,303.33145
1629,297.19797
1630,293.50934
1631,304.6988
1632,320.43954
1633,307.2309
1634,312.0584
1635,305.86676
1636,313.9449
1637,305.6289
1638,300.18524
1639,312.51804
1640,318.8169
1641,307.04752
1642,320.44763
1643,295.95044
1644,309.24316
1645,302.804
1646,293.91324
1647,340.27594
1648,307.6345
1649,294.5583
1650,315.83755
1651,285.1474
1652,342.35406
1653,311.91922
1654,304.15887
1655,307.419
1656,274.35214
1657,297.05887
1658,317.12592
1659,318.18613
1660,298.5103
1661,298.8677
1662,298.33936
1663,309.0552
1664,291.48428
1665,315.15543
1666,322.80215
1667,284.64984
1668,291.83722
1669,284.83673
1670,307.1574
1671,300.6487
1672,313.4434
1673,295.84875
1674,332.19614
1675,289.184
1676,300.54602
1677,300.62
1678,309.18393
1679,282.30554
1680,303.5413
1681,335.7788
1682,334.31808
1683,279.7668
1684,300.81702
1685,314.9467
1686,301.4504
1687,311.03772
1688,337.26605
1689,295.75723
1690,302.99924
1691,312.81165
1692,291.46124
1693,316.3106
1694,294.0172
1695,311.3975
1696,297.86053
1697,324.0183
1698,319.07153
1699,327.55264
1700,295.54437
1701,293.9159
1702,305.06534
1703,314.4751
1704,306.52866
1705,302.62808
1706,299.04456
1707,303.94345
1708,303.55304
1709,324.77847
1710,316.6525
1711,304.61206
1712,307.3341
1713,292.80374
1714,285.26337
1715,305.02438
1716,311.94644
1717,308.82446
1718,302.43884
1719,323.33597
1720,327.7583
1721,321.10638
1722,329.04138
1723,318.82492
1724,313.38016
1725,309.40842
1726,329.6486
1727,291.72946
1728,319.4872
1729,316.82394
1730,325.22916
1731,333.5644
1732,312.8714
1733,338.51443
1734,283.68912
1735,287.08295
1736,345.0729
1737,310.39395
1738,317.44617
1739,312.23734
1740,293.35388
1741,298.35934
1742,336.41226
1743,298.3328
1744,331.65808
1745,311.5413
1746,319.77936
1747,320.88422
1748,292.24478
1749,307.8346
1750,305.6587
1751,335.4854
1752,287.2601
1753,295.68008
1754,305.09717
1755,313.916
1756,315.95428
1757,322.58762
1758,302.10147
1759,296.91983
1760,327.3864
1761,310.97433
1762,327.5192
1763,314.351
1764,337.72256
1765,331.8706
1766,301.54678
1767,303.13235
1768,316.15234
1769,290.57028
1770,335.50195
1771,292.2752
1772,332.46924
1773,305.3597
1774,301.69864
1775,315.91434
1776,325.6169
1777,345.31628
1778,307.1689
1779,312.2439
1780,312.59564
1781,337.29712
1782,327.50552
1783,320.69772
1784,312.64502
1785,322.59186
1786,344.27917
1787,309.757
1788,328.52606
1789,306.83475
1790,331.1734
1791,299.61124
1792,311.19366
1793,317.64618
1794,328.59476
1795,334.94125
1796,335.70798
1797,327.50446
1798,314.3208
1799,296.29355
1800,324.6243
1801,334.393
1802,339.93323
1803,336.038
1804,298.09705
1805,335.59607
1806,315.1742
1807,340.38232
1808,305.68082
1809,317.01953
1810,338.09012
1811,321.08514
1812,308.22763
1813,327.83975
1814,311.57364
1815,322.73697
1816,304.59552
1817,330.06894
1818,325.1264
1819,305.71347
1820,321.2431
1821,325.34573
1822,308.33414
1823,346.1749
1824,325.7573
1825,320.86597
1826,313.36826
1827,302.3855
1828,307.09076
1829,315.66986
1830,334.82562
1831,332.47073
1832,327.31436
1833,334.75537
1834,294.8558
1835,314.45007
1836,306.20367
1837,300.82925
1838,318.99536
1839,294.82742
1840,313.59827
1841,343.0592
1842,311.5471
1843,342.47037
1844,306.0087
1845,324.6142
1846,304.27185
1847,314.03036
1848,320.3661
1849,336.59637
1850,335.67896
1851,309.35077
1852,305.93073
1853,332.45435
1854,341.6714
1855,304.1902
1856,326.25522
1857,313.16415
1858,327.64905
1859,319.39923
1860,338.04706
1861,337.8088
1862,309.01096
1863,322.9112
1864,328.96606
1865,328.05
1866,312.23325
1867,330.95364
1868,323.27237
1869,338.03812
1870,313.8219
1871,345.51935
1872,319.4323
1873,341.3612
1874,321.5266
1875,324.60388
1876,326.13974
