,1.00_7222
803,3.9694614
804,3.95054
805,4.083758
806,4.042625
807,4.007271
808,4.07982
809,4.0972457
810,4.190423
811,4.1078815
812,3.8695652
813,4.008894
814,3.9938548
815,4.2207866
816,3.9881756
817,4.0112486
818,4.0210466
819,3.975704
820,4.0399776
821,4.163769
822,4.12479
823,4.0472174
824,4.1757207
825,3.9518747
826,4.138966
827,3.9820023
828,4.0321307
829,4.085955
830,4.0214086
831,4.0356946
832,4.0319147
833,4.0252523
834,4.0320587
835,3.8432462
836,4.1354694
837,3.9301677
838,4.040495
839,4.104848
840,4.113471
841,4.1132812
842,4.0305257
843,4.0061383
844,4.053521
845,4.1570387
846,4.0356345
847,4.042735
848,4.099109
849,4.146877
850,4.074324
851,4.04136
852,4.1587653
853,4.013326
854,4.029526
855,4.14229
856,4.0721126
857,4.0976152
858,3.8973188
859,3.916198
860,4.174986
861,3.9931934
862,3.9527335
863,3.9617763
864,4.2532287
865,3.9655747
866,4.075209
867,4.0387383
868,4.103545
869,4.017947
870,4.1869054
871,4.006723
872,4.0374303
873,3.7989807
874,4.142857
875,4.0421586
876,4.045179
877,4.140102
878,4.140341
879,4.0537815
880,4.0817575
881,4.0389323
882,4.101554
883,4.1211267
884,3.8743017
885,4.037996
886,3.8815937
887,4.1394825
888,3.9938958
889,4.064877
890,4.025481
891,4.07445
892,3.9717453
893,4.116162
894,4.0556483
895,4.0360312
896,3.9915063
897,4.130266
898,4.0531616
899,3.9960785
900,4.0996084
901,4.1218557
902,4.0016828
903,3.9584281
904,3.9966424
905,3.9663677
906,4.056786
907,4.1359773
908,4.071026
909,4.075546
910,4.108002
911,4.085955
912,4.0588894
913,3.9909604
914,4.1156006
915,4.055587
916,3.9538028
917,4.0250697
918,4.0578327
919,4.148889
920,4.0230947
921,4.058725
922,4.0603013
923,4.0507326
924,4.159659
925,3.8879552
926,4.075893
927,4.090192
928,4.0561166
929,4.102349
930,4.0050225
931,4.146106
932,4.0566144
933,4.098932
934,4.038074
935,4.1704164
936,4.026464
937,3.9893913
938,4.1789355
939,3.9777532
940,4.0481586
941,4.018774
942,3.969646
943,4.062361
944,4.0528955
945,3.9154775
946,4.006084
947,4.141004
948,4.0329423
949,4.030286
950,4.022409
951,4.1594367
952,3.820356
953,4.037535
954,4.067673
955,4.162479
956,4.070304
957,3.9135044
958,4.0876493
959,3.9204035
960,4.1419683
961,4.0435753
962,4.120651
963,3.9515321
964,4.158578
965,4.1717515
966,4.0016713
967,3.927303
968,4.083755
969,4.1403217
970,3.9622324
971,4.0518017
972,3.925634
973,4.14238
974,3.889453
975,4.170154
976,3.9602723
977,4.019253
978,4.199326
979,4.1173525
980,4.161582
981,3.92009
982,4.125984
983,3.9888268
984,4.1714444
985,4.1707454
986,4.01855
987,4.003964
988,4.0062356
989,4.0562115
990,3.9422646
991,4.014037
992,4.026539
993,4.247197
994,4.0038824
995,3.911074
996,4.072676
997,4.017445
998,3.9413755
999,4.2259507
1000,4.0586267
1001,4.158399
1002,4.045378
1003,4.067156
1004,4.138184
1005,3.972717
1006,3.9971783
1007,4.0094285
1008,4.0557103
1009,3.9620183
1010,4.085924
1011,4.109921
1012,4.141568
1013,4.074362
1014,4.0016875
1015,4.087005
1016,4.0193586
1017,4.107761
1018,4.036728
1019,4.0230336
1020,4.012907
1021,3.9661486
1022,4.0787983
1023,4.08315
1024,3.870108
1025,4.0746183
1026,3.9456277
1027,4.202461
1028,4.0399556
1029,3.905902
1030,4.0225735
1031,4.075
1032,3.909091
1033,4.183043
1034,4.020682
1035,4.098194
1036,4.0144525
1037,4.037715
1038,4.079137
1039,4.1076584
1040,3.9110985
1041,4.0752387
1042,4.0713887
1043,4.020056
1044,4.1236467
1045,4.128724
1046,4.0354333
1047,4.0322223
1048,4.0985994
1049,3.9466515
1050,4.0709457
1051,3.9369369
1052,3.9728382
1053,4.113981
1054,3.9740698
1055,3.9588268
1056,4.1158366
1057,4.163832
1058,4.039776
1059,4.1364403
1060,4.1587744
1061,4.1183467
1062,4.0410805
1063,4.1272125
1064,4.073075
1065,3.9808774
1066,4.0093975
1067,4.026301
1068,3.9544687
1069,3.9921126
1070,3.994344
1071,4.0982494
1072,4.006663
1073,4.219786
1074,4.0871534
1075,3.9687855
1076,4.0455823
1077,4.1627645
1078,4.1295366
1079,4.080663
1080,3.9260523
1081,4.038206
1082,3.9715877
1083,4.031408
1084,4.0329733
1085,3.9899888
1086,4.170333
1087,4.006757
1088,4.0844994
1089,4.0366464
1090,4.1988826
1091,3.9676158
1092,3.9944196
1093,3.9607842
1094,4.1578655
1095,3.909091
1096,4.0576706
1097,4.0891366
1098,4.031746
1099,3.9659598
1100,4.0523944
1101,4.161508
1102,3.8235626
1103,4.053916
1104,4.1402717
1105,4.085441
1106,4.121924
1107,4.060948
1108,4.114754
1109,4.109151
1110,4.050952
1111,3.8855047
1112,4.1856017
1113,4.09375
1114,4.032222
1115,4.0489316
1116,4.1019607
1117,3.9163861
1118,4.135014
1119,4.095951
1120,3.9307864
1121,4.1486864
1122,3.9656143
1123,4.023918
1124,3.99665
1125,4.155056
1126,4.082353
1127,4.001693
1128,4.0073075
1129,4.037799
1130,4.101111
1131,4.0158014
1132,4.1158433
1133,4.013216
1134,3.9988694
1135,3.9527292
1136,3.9405437
1137,4.0927663
1138,4.2615037
1139,4.0503635
1140,4.0745854
1141,4.018374
1142,3.8939395
1143,4.023729
1144,4.072859
1145,3.9756925
1146,4.149888
1147,4.0758505
1148,4.074534
1149,3.9789653
1150,4.1394043
1151,4.2084746
1152,3.9530542
1153,4.000566
1154,4.1113634
1155,4.099379
1156,3.9700499
1157,4.1450806
1158,4.0090756
1159,4.0123944
1160,4.001682
1161,4.1512747
1162,4.079865
1163,4.0794888
1164,4.1364665
1165,4.0
1166,3.979013
1167,4.013889
1168,4.078464
1169,3.9611487
1170,4.190181
1171,3.9988902
1172,4.1350446
1173,4.117943
1174,4.1858506
1175,3.9871938
1176,3.985491
1177,3.9578178
1178,3.9134562
1179,4.1149297
1180,3.9875987
1181,4.156841
1182,4.0435767
1183,4.1483173
1184,3.9988759
1185,4.0395985
1186,4.017146
1187,4.040246
1188,4.031461
1189,4.001663
1190,4.1458564
1191,4.077229
1192,4.107563
1193,3.922862
1194,4.01516
1195,3.9364812
1196,4.091319
1197,4.0314255
1198,4.28325
1199,4.0802712
1200,4.0654626
1201,4.0022373
1202,4.0769663
1203,3.9254727
1204,4.008989
1205,4.03844
1206,4.0545354
1207,4.031764
1208,4.0276837
1209,4.144781
1210,3.8351276
1211,4.0543113
1212,4.134529
1213,4.087514
1214,4.096648
1215,4.1214848
1216,4.03139
1217,4.098214
1218,4.0665927
1219,4.0936265
1220,3.8535101
1221,4.0601335
1222,4.07982
1223,4.109151
1224,3.8461971
1225,3.9310539
1226,4.1809525
1227,3.9314606
1228,4.073554
1229,4.1085744
1230,4.0633054
1231,4.0299335
1232,4.038483
1233,4.0991597
1234,4.0311456
1235,3.9664242
1236,3.9888704
1237,3.9760845
1238,4.062429
1239,4.0486307
1240,4.118502
1241,3.943031
1242,4.003337
1243,4.114653
1244,3.8817928
1245,4.1259136
1246,4.1051755
1247,3.9730337
1248,4.126469
1249,4.07287
1250,4.062357
1251,3.9938133
1252,4.0433574
1253,4.016301
1254,4.089376
1255,4.1184435
1256,3.9994383
1257,4.083241
1258,3.9786036
1259,4.030795
1260,4.2778087
1261,3.963719
1262,3.9823663
1263,4.0350285
1264,4.089837
1265,4.248578
1266,4.014045
1267,4.1109886
1268,4.090961
1269,4.0620155
1270,3.9517395
1271,4.0254526
1272,3.9855795
1273,4.2006803
1274,4.0437713
1275,4.0425773
1276,4.0328326
1277,3.992713
1278,3.9433427
1279,4.035955
1280,4.0427685
1281,4.0391717
1282,3.9420936
1283,4.1511235
1284,4.062641
1285,4.1319795
1286,3.9205635
1287,4.113688
1288,4.117875
1289,4.103779
1290,4.063241
1291,4.0083566
1292,4.06317
1293,4.0866923
1294,4.034078
1295,3.8998876
1296,4.128321
1297,4.161362
1298,4.028921
1299,4.0062146
1300,4.05633
1301,4.1291595
1302,4.0217514
1303,3.8828523
1304,3.9954956
1305,4.112542
1306,4.0354767
1307,4.05902
1308,4.116384
1309,3.9390862
1310,3.9903684
1311,3.983022
1312,4.11435
1313,4.2005587
1314,4.076185
1315,4.0952907
1316,4.0525126
1317,4.1606245
1318,3.996045
1319,4.147753
1320,3.9590807
1321,3.8947964
1322,4.1412554
1323,4.1086226
1324,4.058725
1325,4.111173
1326,4.1006117
1327,4.0862355
1328,4.070383
1329,4.0150166
1330,3.9808342
1331,3.969205
1332,4.1231885
1333,3.9179776
1334,4.126832
1335,4.019564
1336,4.05928
1337,3.9983127
1338,3.982672
1339,3.9542155
1340,4.224832
1341,3.9426503
1342,3.8951478
1343,3.9826136
1344,3.9815125
1345,4.1108003
1346,4.150771
1347,4.0285234
1348,3.9994383
1349,4.1795735
1350,4.1096344
1351,3.8990467
1352,4.144847
1353,4.0406094
1354,4.054617
1355,4.076579
1356,4.015599
1357,4.188827
1358,4.034851
1359,4.0819764
1360,4.0262423
1361,3.9791548
1362,4.2077703
1363,3.9495232
1364,4.0152197
1365,4.0602007
1366,4.0859857
1367,4.126251
1368,4.001134
1369,3.944855
1370,4.001133
1371,4.170664
1372,3.9336705
1373,4.120959
1374,3.9629838
1375,4.2504153
1376,3.9353206
1377,4.010084
1378,3.9542372
1379,4.1268535
1380,3.8818233
1381,3.9662797
1382,3.9064426
1383,4.199888
1384,4.0937147
1385,4.0477247
1386,4.002261
1387,4.104225
1388,4.0833335
1389,3.8700788
1390,4.157454
1391,4.0511236
1392,4.0519624
1393,3.9767046
1394,3.9707506
1395,4.1809044
1396,4.117347
1397,4.089527
1398,4.057971
1399,4.1028996
1400,4.02906
1401,4.080654
1402,3.9584503
1403,4.082399
1404,4.1469436
1405,4.094919
1406,4.0889015
1407,4.0644803
1408,4.1257653
1409,4.0942874
1410,4.0292335
1411,4.0226884
1412,3.9490662
1413,3.9591494
1414,4.0033574
1415,4.0742383
1416,4.0587907
1417,4.0596766
1418,4.0110927
1419,4.003304
1420,3.9596639
1421,4.0289936
1422,3.9762037
1423,4.0657306
1424,3.9927897
1425,4.023622
1426,4.015625
1427,4.0851665
1428,3.9006734
1429,4.152402
1430,4.1046047
1431,4.1231112
1432,4.1434107
1433,3.7651346
1434,3.9955032
1435,4.117943
1436,4.113102
1437,4.1153846
1438,3.988745
1439,4.1123595
1440,3.9389014
1441,4.0569334
1442,3.9977515
1443,4.110861
1444,4.1240835
1445,4.032961
1446,3.9910614
1447,4.104762
1448,4.1730337
1449,4.0111113
1450,4.101571
1451,4.0812182
1452,4.072676
1453,3.9018202
1454,3.9749432
1455,3.981356
1456,4.1295366
1457,4.049014
1458,4.1325097
1459,4.0078387
1460,4.170582
1461,4.0579386
1462,3.8908787
1463,4.0549946
1464,4.004442
1465,3.9682097
1466,4.1263337
1467,4.039865
1468,4.046171
1469,4.1264753
1470,4.1366987
1471,4.00954
1472,4.1022224
1473,4.015855
1474,3.9079242
1475,4.037778
1476,4.0096154
1477,4.040655
1478,3.9855072
1479,4.1036825
1480,4.034773
1481,4.1785913
1482,4.0543537
1483,4.0871277
1484,4.032405
1485,4.026696
1486,4.0273037
1487,4.146727
1488,4.0706735
1489,4.0754824
1490,3.9910765
1491,4.088764
1492,4.076792
1493,3.9972084
1494,4.133371
1495,4.0774846
1496,4.099104
1497,4.1566133
1498,3.9081748
1499,4.0106864
1500,4.08009
1501,4.0532513
1502,4.0446076
1503,4.003966
1504,4.004472
1505,4.1440535
1506,4.063555
1507,3.947193
1508,3.9849331
1509,4.071111
1510,3.95401
1511,4.046067
1512,4.2716665
1513,4.090909
1514,4.0246634
1515,4.0877094
1516,4.060674
1517,3.984891
1518,4.029329
1519,4.0777025
1520,4.053371
1521,4.068711
1522,3.9284909
1523,4.0611453
1524,4.0005627
1525,4.069062
1526,4.1747465
1527,4.0594172
1528,4.0398407
1529,3.972036
1530,4.083616
1531,4.0033484
1532,3.963231
1533,4.0742407
1534,4.099323
1535,4.0412025
1536,4.165627
1537,4.1157956
1538,4.0228415
1539,4.084774
1540,4.132958
1541,3.9064589
1542,4.076663
1543,3.9466963
1544,4.138764
1545,4.1557055
1546,4.1073446
1547,4.048173
1548,3.956693
1549,4.1443124
1550,3.9404159
1551,3.997194
1552,4.051948
1553,4.1178126
1554,3.962104
1555,4.0443215
1556,4.090348
1557,3.9630244
1558,4.042387
1559,3.9323943
1560,4.034541
1561,4.0362606
1562,4.144538
1563,4.0282965
1564,4.129972
1565,4.2087054
1566,3.9570863
1567,3.9833333
1568,4.046875
1569,4.141573
1570,4.010591
1571,4.0891647
1572,4.0973845
1573,4.061867
1574,4.0226374
1575,4.1725097
1576,3.9899046
1577,4.0566144
1578,4.00113
1579,4.086932
1580,4.0441833
1581,3.9781268
1582,4.194257
1583,4.089103
1584,3.8632288
1585,4.0306993
1586,4.079751
1587,3.987158
1588,4.1034484
1589,4.0431895
1590,4.235558
1591,4.005596
1592,4.0548024
1593,4.030922
1594,4.034483
1595,4.019005
1596,3.9931972
1597,4.043137
1598,4.08703
1599,4.071348
1600,4.1261015
1601,3.871276
1602,4.1584387
1603,4.143573
1604,4.093785
1605,4.028137
1606,4.0439377
1607,3.9650195
1608,4.0284123
1609,3.988833
1610,4.048835
1611,4.016265
1612,3.8774374
1613,4.161633
1614,4.0170455
1615,4.046603
1616,4.0209827
1617,4.053281
1618,4.0061245
1619,4.1408687
1620,3.9636776
1621,4.0135593
1622,4.0466437
1623,4.1509748
1624,4.0637336
1625,4.074902
1626,4.048478
1627,3.981257
1628,4.107466
1629,4.19831
1630,4.040472
1631,3.9893317
1632,3.9678314
1633,4.025224
1634,3.957103
1635,3.998879
1636,4.10559
1637,4.085475
1638,3.995558
1639,4.0403585
1640,4.01399
1641,4.1258388
1642,3.9826038
1643,4.0557747
1644,4.0578423
1645,4.113471
1646,4.0707917
1647,3.9319956
1648,4.120954
1649,4.018477
1650,4.0253806
1651,4.129848
1652,4.0850945
1653,3.98773
1654,3.9540033
1655,4.1006827
1656,4.1536736
1657,4.1069636
1658,4.016147
1659,4.0005574
1660,3.9605336
1661,3.9932585
1662,4.09661
1663,4.1227098
1664,4.0533485
1665,4.1936936
1666,4.0978384
1667,4.076148
1668,4.038505
1669,4.0603642
1670,3.8980057
1671,4.059718
1672,4.16262
1673,4.07191
1674,4.0912676
1675,4.1234426
1676,4.159193
1677,4.0588236
1678,4.0106444
1679,4.110797
1680,3.9139967
1681,4.1929827
1682,4.100056
1683,4.18043
1684,4.0276523
1685,4.0720673
1686,3.9324632
1687,4.0702457
1688,4.0449944
1689,4.1603775
1690,4.0200343
1691,3.96085
1692,4.1913095
1693,4.115926
1694,3.9668167
1695,4.0965714
1696,4.1141424
1697,4.144382
1698,4.0548024
1699,4.1296506
1700,4.111048
1701,4.0122223
1702,3.959955
1703,3.9436698
1704,3.9654403
1705,4.1597533
1706,3.9971719
1707,4.0213485
1708,3.9966555
1709,4.1015453
1710,3.864072
1711,4.2169285
1712,3.9875705
1713,4.0561543
1714,4.020282
1715,4.1595507
1716,4.1410904
1717,4.008989
1718,3.9320607
1719,4.0529246
1720,4.1144166
1721,4.079577
1722,4.0744267
1723,4.159347
1724,4.074944
1725,4.100283
1726,4.091889
1727,4.077394
1728,3.8138626
1729,4.101695
1730,4.1194115
1731,3.9932547
1732,4.0559597
1733,4.1145124
1734,4.1114883
1735,4.054464
1736,4.0772266
1737,4.018415
1738,4.1220765
1739,4.0719504
1740,3.9790518
1741,4.116305
1742,4.0226245
1743,4.1109886
1744,4.111982
1745,4.017937
